#READ TERR 1 2
#! WT
479.500	0.500	-0.5	1.062499	1.595873	-0.7777493
480.500	0.500	-0.5	11.89747	4.078104	-3.357691
481.500	0.500	-0.5	66.09024	8.477096	-8.477108
482.500	0.500	-0.5	94.78014	10.1167	-10.11672
483.500	0.500	-0.5	114.1165	11.15923	-11.15926
484.500	0.500	-0.5	100.9459	10.35692	-10.35695
485.500	0.500	-0.5	88.4046	9.776133	-9.776152
486.500	0.500	-0.5	76.71613	9.118793	-9.118808
487.500	0.500	-0.5	76.71613	9.118793	-9.118808
488.500	0.500	-0.5	51.00427	7.361863	-7.361872
489.500	0.500	-0.5	55.67407	7.901042	-7.901051
490.500	0.500	-0.5	67.36255	8.651402	-8.651415
491.500	0.500	-0.5	56.7323	7.971562	-7.971572
492.500	0.500	-0.5	23.5848	5.16647	-5.166473
493.500	0.500	-0.5	45.68768	6.967332	-6.967339
494.500	0.500	-0.5	15.93756	4.115066	-4.115068
495.500	0.500	-0.5	14.23196	4.288158	-4.288159
496.500	0.500	-0.5	8.709347	3.591266	-2.867702
497.500	0.500	-0.5	3.187513	2.284384	-1.538507
499.500	0.500	-0.5	2.125008	1.97307	-1.207005
500.500	0.500	-0.5	2.125008	1.97307	-1.207005
504.500	0.500	-0.5	1.062453	1.595804	-0.7777156
506.500	0.500	-0.5	2.124906	1.972975	-1.206947
509.500	0.500	-0.5	1.062453	1.595804	-0.7777156
513.500	0.500	-0.5	4.459171	2.796412	-2.064373
520.500	0.500	-0.5	1.062466	1.595824	-0.7777255
523.500	0.500	-0.5	2.124936	1.973003	-1.206964
525.500	0.500	-0.5	2.124936	1.973003	-1.206964
526.500	0.500	-0.5	1.062468	1.595827	-0.7777266
527.500	0.500	-0.5	2.124936	1.973003	-1.206964
529.500	0.500	-0.5	2.124936	1.973003	-1.206964
530.500	0.500	-0.5	2.124936	1.973003	-1.206964
531.500	0.500	-0.5	3.187403	2.284306	-1.538454
538.500	0.500	-0.5	5.312294	2.796392	-2.065421
540.500	0.500	-0.5	2.124918	1.972986	-1.206954
543.500	0.500	-0.5	3.187376	2.284287	-1.538441
544.500	0.500	-0.5	1.062558	1.595962	-0.7777925
547.500	0.500	-0.5	51.42221	7.609639	-7.609647
548.500	0.500	-0.5	90.52714	9.890667	-9.890687
549.500	0.500	-0.5	102.6347	10.6751	-10.67512
550.500	0.500	-0.5	130.0515	11.89358	-11.89362
551.500	0.500	-0.5	112.1977	11.14089	-11.14092
552.500	0.500	-0.5	97.96504	10.28245	-10.28247
553.500	0.500	-0.5	95.63021	10.08039	-10.08041
554.500	0.500	-0.5	91.58969	9.947581	-9.947601
555.500	0.500	-0.5	93.70729	10.05964	-10.05966
556.500	0.500	-0.5	75.85401	9.157471	-9.157486
557.500	0.500	-0.5	71.18478	8.696656	-8.69667
558.500	0.500	-0.5	42.70807	6.856321	-6.856328
559.500	0.500	-0.5	81.80937	9.323106	-9.323123
560.500	0.500	-0.5	66.93494	8.433056	-8.433069
561.500	0.500	-0.5	53.96175	7.991596	-7.991605
562.500	0.500	-0.5	28.6864	5.520714	-5.520717
563.500	0.500	-0.5	33.9987	6.010195	-6.010199
564.500	0.500	-0.5	28.6864	5.520714	-5.520717
565.500	0.500	-0.5	16.99932	4.249837	-4.249838
566.500	0.500	-0.5	15.50342	4.622913	-4.622915
567.500	0.500	-0.5	4.459114	2.796376	-2.064347
569.500	0.500	-0.5	3.187358	2.284274	-1.538432
572.500	0.500	-0.5	3.187358	2.284274	-1.538432
573.500	0.500	-0.5	1.062453	1.595804	-0.7777155
574.500	0.500	-0.5	2.124905	1.972975	-1.206947
575.500	0.500	-0.5	4.459114	2.796376	-2.064347
